# Chess clock game — 2026-06-06 07:08:35 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T07:08:35.403Z      start       WHITE          0:30.000         0:30.000
2026-06-06T07:08:35.403Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T07:14:36.237Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T07:14:36.237Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T07:14:45.094Z      switch      WHITE          0:38.857         0:21.143
2026-06-06T07:14:51.619Z      switch      BLACK          0:32.333         0:27.667
2026-06-06T07:14:58.237Z      switch      WHITE          0:38.951         0:21.049
2026-06-06T07:15:05.117Z      switch      BLACK          0:32.072         0:27.928
2026-06-06T07:15:12.491Z      switch      WHITE          0:39.445         0:20.555
2026-06-06T07:15:21.203Z      switch      BLACK          0:30.733         0:29.267
2026-06-06T07:15:28.415Z      switch      WHITE          0:37.945         0:22.055
2026-06-06T07:15:35.352Z      switch      BLACK          0:31.009         0:28.991
2026-06-06T07:15:42.421Z      switch      WHITE          0:38.077         0:21.923
2026-06-06T07:15:47.697Z      switch      BLACK          0:32.801         0:27.199
2026-06-06T07:15:53.538Z      switch      WHITE          0:38.642         0:21.358
2026-06-06T07:16:04.074Z      switch      BLACK          0:28.107         0:31.893
2026-06-06T07:16:11.062Z      switch      WHITE          0:35.094         0:24.906
2026-06-06T07:16:14.354Z      switch      BLACK          0:31.802         0:28.198
2026-06-06T07:16:21.028Z      switch      WHITE          0:38.475         0:21.525
2026-06-06T07:16:26.836Z      switch      BLACK          0:32.668         0:27.332
2026-06-06T07:16:38.402Z      switch      WHITE          0:44.233         0:15.767
2026-06-06T07:16:44.690Z      switch      BLACK          0:37.945         0:22.055
2026-06-06T07:16:54.328Z      switch      WHITE          0:47.582         0:12.418
2026-06-06T07:16:56.819Z      switch      BLACK          0:45.092         0:14.908
2026-06-06T07:17:08.755Z      switch      WHITE          0:57.027         0:02.973
2026-06-06T07:17:14.747Z      switch      BLACK          0:51.035         0:08.965
2026-06-06T07:17:18.224Z      switch      WHITE          0:54.512         0:05.488
2026-06-06T07:17:20.451Z      switch      BLACK          0:52.285         0:07.715
2026-06-06T07:17:25.152Z      switch      WHITE          0:56.985         0:03.015
2026-06-06T07:17:28.022Z      switch      BLACK          0:54.116         0:05.884
2026-06-06T07:17:31.282Z      switch      WHITE          0:57.376         0:02.624
2026-06-06T07:17:37.115Z      switch      BLACK          0:51.543         0:08.457
2026-06-06T07:17:41.726Z      switch      WHITE          0:56.154         0:03.846
2026-06-06T07:17:47.799Z      switch      BLACK          0:50.082         0:09.918
2026-06-06T07:17:52.785Z      switch      WHITE          0:55.068         0:04.932
2026-06-06T07:17:59.022Z      switch      BLACK          0:48.831         0:11.169
2026-06-06T07:18:05.796Z      switch      WHITE          0:55.605         0:04.395
2026-06-06T07:18:15.161Z      switch      BLACK          0:46.241         0:13.759
2026-06-06T07:18:22.432Z      switch      WHITE          0:53.512         0:06.488
2026-06-06T07:18:51.487Z      pause       WHITE          0:24.458         0:35.542
2026-06-06T07:20:01.036Z      resume      WHITE          0:24.458         0:35.542
2026-06-06T07:20:05.231Z      switch      BLACK          0:20.263         0:39.737
2026-06-06T07:20:11.506Z      switch      WHITE          0:26.537         0:33.463
2026-06-06T07:20:16.738Z      switch      BLACK          0:21.306         0:38.694
2026-06-06T07:20:23.864Z      switch      WHITE          0:28.432         0:31.568
2026-06-06T07:20:28.468Z      switch      BLACK          0:23.829         0:36.171
2026-06-06T07:20:37.750Z      switch      WHITE          0:33.111         0:26.889
2026-06-06T07:20:46.174Z      switch      BLACK          0:24.688         0:35.312
2026-06-06T07:20:59.980Z      switch      WHITE          0:38.493         0:21.507
2026-06-06T07:21:06.257Z      switch      BLACK          0:32.216         0:27.784
2026-06-06T07:21:13.314Z      switch      WHITE          0:39.273         0:20.727
2026-06-06T07:21:20.808Z      switch      BLACK          0:31.780         0:28.220
2026-06-06T07:21:27.086Z      switch      WHITE          0:38.058         0:21.942
2026-06-06T07:21:37.394Z      switch      BLACK          0:27.751         0:32.249
2026-06-06T07:21:42.045Z      switch      WHITE          0:32.402         0:27.598
2026-06-06T07:21:48.745Z      switch      BLACK          0:25.703         0:34.297
2026-06-06T07:21:59.297Z      switch      WHITE          0:36.254         0:23.746
2026-06-06T07:22:04.443Z      switch      BLACK          0:31.108         0:28.892
2026-06-06T07:22:15.969Z      switch      WHITE          0:42.634         0:17.366
2026-06-06T07:22:22.829Z      switch      BLACK          0:35.774         0:24.226
2026-06-06T07:22:27.305Z      switch      WHITE          0:40.249         0:19.751
2026-06-06T07:22:35.732Z      switch      BLACK          0:31.822         0:28.178
2026-06-06T07:22:40.798Z      switch      WHITE          0:36.888         0:23.112
2026-06-06T07:22:49.009Z      switch      BLACK          0:28.678         0:31.322
2026-06-06T07:22:56.364Z      switch      WHITE          0:36.033         0:23.967
2026-06-06T07:23:04.406Z      switch      BLACK          0:27.992         0:32.008
2026-06-06T07:23:12.329Z      switch      WHITE          0:35.914         0:24.086
2026-06-06T07:23:20.369Z      switch      BLACK          0:27.874         0:32.126
2026-06-06T07:23:27.120Z      switch      WHITE          0:34.624         0:25.376
2026-06-06T07:23:34.368Z      switch      BLACK          0:27.377         0:32.623
2026-06-06T07:23:43.978Z      switch      WHITE          0:36.987         0:23.013
2026-06-06T07:23:55.578Z      switch      BLACK          0:25.388         0:34.612
2026-06-06T07:24:03.356Z      switch      WHITE          0:33.166         0:26.834
2026-06-06T07:24:15.763Z      switch      BLACK          0:20.759         0:39.241
2026-06-06T07:24:26.198Z      switch      WHITE          0:31.194         0:28.806
2026-06-06T07:24:57.475Z      flag        WHITE          0:00.000         1:00.000
