# Chess clock game — 2026-06-06 10:38:40 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T10:47:34.338Z      switch      WHITE          0:45.207         0:14.793
2026-06-06T10:47:42.300Z      switch      BLACK          0:37.245         0:22.755
2026-06-06T10:47:55.211Z      switch      WHITE          0:50.155         0:09.845
2026-06-06T10:48:05.630Z      switch      BLACK          0:39.736         0:20.264
2026-06-06T10:48:16.546Z      switch      WHITE          0:50.651         0:09.349
2026-06-06T10:48:26.793Z      switch      BLACK          0:40.405         0:19.595
2026-06-06T10:48:31.707Z      switch      WHITE          0:45.318         0:14.682
2026-06-06T10:48:46.152Z      switch      BLACK          0:30.873         0:29.127
2026-06-06T10:48:50.817Z      switch      WHITE          0:35.537         0:24.463
2026-06-06T10:48:57.897Z      switch      BLACK          0:28.458         0:31.542
2026-06-06T10:49:11.872Z      switch      WHITE          0:42.433         0:17.567
2026-06-06T10:49:17.577Z      switch      BLACK          0:36.729         0:23.271
2026-06-06T10:49:27.085Z      switch      WHITE          0:46.236         0:13.764
2026-06-06T10:49:33.120Z      switch      BLACK          0:40.201         0:19.799
2026-06-06T10:49:37.992Z      switch      WHITE          0:45.072         0:14.928
2026-06-06T10:49:50.179Z      switch      BLACK          0:32.885         0:27.115
2026-06-06T10:49:58.245Z      switch      WHITE          0:40.950         0:19.050
2026-06-06T10:50:07.812Z      switch      BLACK          0:31.383         0:28.617
2026-06-06T10:50:20.538Z      switch      WHITE          0:44.108         0:15.892
2026-06-06T10:50:35.556Z      switch      BLACK          0:29.090         0:30.910
2026-06-06T10:50:43.370Z      switch      WHITE          0:36.903         0:23.097
2026-06-06T10:50:51.462Z      switch      BLACK          0:28.811         0:31.189
2026-06-06T10:50:56.304Z      switch      WHITE          0:33.653         0:26.347
2026-06-06T10:51:03.675Z      switch      BLACK          0:26.283         0:33.717
2026-06-06T10:51:12.055Z      switch      WHITE          0:34.662         0:25.338
2026-06-06T10:51:22.342Z      switch      BLACK          0:24.375         0:35.625
2026-06-06T10:51:31.024Z      switch      WHITE          0:33.056         0:26.944
2026-06-06T10:51:35.656Z      switch      BLACK          0:28.424         0:31.576
2026-06-06T10:51:48.719Z      switch      WHITE          0:41.486         0:18.514
2026-06-06T10:51:57.631Z      switch      BLACK          0:32.574         0:27.426
2026-06-06T10:52:05.932Z      switch      WHITE          0:40.874         0:19.126
2026-06-06T10:52:16.334Z      switch      BLACK          0:30.473         0:29.527
2026-06-06T10:52:23.184Z      switch      WHITE          0:37.323         0:22.677
2026-06-06T10:52:36.924Z      switch      BLACK          0:23.584         0:36.416
2026-06-06T10:52:40.685Z      switch      WHITE          0:27.344         0:32.656
2026-06-06T10:52:52.416Z      switch      BLACK          0:15.614         0:44.386
2026-06-06T10:52:58.258Z      switch      WHITE          0:21.456         0:38.544
2026-06-06T10:53:00.946Z      switch      BLACK          0:18.769         0:41.231
2026-06-06T10:53:05.879Z      pause       BLACK          0:23.701         0:36.299
2026-06-06T10:53:08.529Z      resume      BLACK          0:23.701         0:36.299
2026-06-06T10:53:11.232Z      pause       BLACK          0:26.404         0:33.596
2026-06-06T10:53:14.553Z      resume      BLACK          0:26.404         0:33.596
2026-06-06T10:53:19.423Z      switch      WHITE          0:31.274         0:28.726
2026-06-06T10:53:30.955Z      switch      BLACK          0:19.743         0:40.257
2026-06-06T10:53:37.229Z      switch      WHITE          0:26.017         0:33.983
2026-06-06T10:53:44.963Z      switch      BLACK          0:18.284         0:41.716
2026-06-06T10:53:50.076Z      switch      WHITE          0:23.397         0:36.603
2026-06-06T10:54:02.298Z      switch      BLACK          0:11.176         0:48.824
2026-06-06T10:54:07.131Z      switch      WHITE          0:16.009         0:43.991
2026-06-06T10:54:11.885Z      switch      BLACK          0:11.256         0:48.744
2026-06-06T10:54:21.262Z      switch      WHITE          0:20.632         0:39.368
2026-06-06T10:54:27.213Z      switch      BLACK          0:14.681         0:45.319
2026-06-06T10:54:39.579Z      switch      WHITE          0:27.046         0:32.954
2026-06-06T10:54:49.515Z      pause       WHITE          0:17.110         0:42.890
