# Chess clock game — 2026-06-06 08:14:46 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T08:19:06.178Z      switch      WHITE          0:43.412         0:16.588
2026-06-06T08:19:10.850Z      switch      BLACK          0:38.740         0:21.260
2026-06-06T08:19:23.861Z      switch      WHITE          0:51.750         0:08.250
2026-06-06T08:19:28.762Z      switch      BLACK          0:46.849         0:13.151
2026-06-06T08:19:32.154Z      switch      WHITE          0:50.240         0:09.760
2026-06-06T08:19:44.717Z      switch      BLACK          0:37.677         0:22.323
2026-06-06T08:19:50.691Z      switch      WHITE          0:43.650         0:16.350
2026-06-06T08:20:02.008Z      switch      BLACK          0:32.333         0:27.667
2026-06-06T08:20:11.435Z      switch      WHITE          0:41.760         0:18.240
2026-06-06T08:20:21.711Z      switch      BLACK          0:31.484         0:28.516
2026-06-06T08:20:30.092Z      switch      WHITE          0:39.865         0:20.135
2026-06-06T08:20:38.239Z      switch      BLACK          0:31.719         0:28.281
2026-06-06T08:20:44.381Z      switch      WHITE          0:37.860         0:22.140
2026-06-06T08:20:49.477Z      switch      BLACK          0:32.764         0:27.236
2026-06-06T08:21:02.920Z      switch      WHITE          0:46.206         0:13.794
2026-06-06T08:21:10.304Z      switch      BLACK          0:38.823         0:21.177
2026-06-06T08:21:19.831Z      switch      WHITE          0:48.350         0:11.650
2026-06-06T08:21:32.121Z      switch      BLACK          0:36.060         0:23.940
2026-06-06T08:21:44.612Z      switch      WHITE          0:48.550         0:11.450
2026-06-06T08:21:48.592Z      switch      BLACK          0:44.570         0:15.430
2026-06-06T08:21:53.233Z      switch      WHITE          0:49.210         0:10.790
2026-06-06T08:22:11.422Z      switch      BLACK          0:31.021         0:28.979
2026-06-06T08:22:18.992Z      switch      WHITE          0:38.590         0:21.410
2026-06-06T08:22:30.646Z      switch      BLACK          0:26.936         0:33.064
2026-06-06T08:22:35.273Z      switch      WHITE          0:31.563         0:28.437
2026-06-06T08:22:42.924Z      switch      BLACK          0:23.913         0:36.087
2026-06-06T08:22:43.458Z      switch      WHITE          0:24.447         0:35.553
2026-06-06T08:22:46.227Z      switch      BLACK          0:21.679         0:38.321
2026-06-06T08:22:51.126Z      switch      WHITE          0:26.578         0:33.422
2026-06-06T08:23:04.138Z      switch      BLACK          0:13.567         0:46.433
2026-06-06T08:23:10.175Z      switch      WHITE          0:19.604         0:40.396
2026-06-06T08:23:15.367Z      switch      BLACK          0:14.413         0:45.587
2026-06-06T08:23:17.814Z      switch      WHITE          0:16.860         0:43.140
2026-06-06T08:23:29.505Z      switch      BLACK          0:05.170         0:54.830
2026-06-06T08:23:32.940Z      switch      WHITE          0:08.605         0:51.395
2026-06-06T08:23:39.000Z      switch      BLACK          0:02.545         0:57.455
2026-06-06T08:23:44.642Z      switch      WHITE          0:08.186         0:51.814
2026-06-06T08:23:50.158Z      switch      BLACK          0:02.671         0:57.329
2026-06-06T08:23:53.952Z      switch      WHITE          0:06.465         0:53.535
2026-06-06T08:24:00.482Z      flag        WHITE          0:00.000         1:00.000
