# Chess clock game — 2026-06-06 15:47:19 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T16:07:56.759Z      switch      WHITE          0:33.742         0:26.258
2026-06-06T16:08:00.345Z      switch      BLACK          0:30.156         0:29.844
2026-06-06T16:08:05.899Z      switch      WHITE          0:35.709         0:24.291
2026-06-06T16:08:09.542Z      switch      BLACK          0:32.067         0:27.933
2026-06-06T16:08:15.566Z      switch      WHITE          0:38.091         0:21.909
2026-06-06T16:08:19.707Z      switch      BLACK          0:33.951         0:26.049
2026-06-06T16:08:27.492Z      switch      WHITE          0:41.735         0:18.265
2026-06-06T16:08:32.293Z      switch      BLACK          0:36.934         0:23.066
2026-06-06T16:08:41.133Z      switch      WHITE          0:45.774         0:14.226
2026-06-06T16:08:45.743Z      switch      BLACK          0:41.165         0:18.835
2026-06-06T16:08:52.569Z      switch      WHITE          0:47.990         0:12.010
2026-06-06T16:09:40.647Z      flag        WHITE          0:00.000         1:00.000
