# Chess clock game — 2026-06-06 10:56:07 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T10:56:07.139Z      start       WHITE          0:30.000         0:30.000
2026-06-06T10:56:07.139Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T10:56:59.639Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T10:56:59.639Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T10:57:05.028Z      switch      WHITE          0:35.389         0:24.611
2026-06-06T10:57:10.556Z      switch      BLACK          0:29.862         0:30.138
2026-06-06T10:57:14.930Z      switch      WHITE          0:34.236         0:25.764
2026-06-06T10:57:20.906Z      switch      BLACK          0:28.261         0:31.739
2026-06-06T10:57:32.532Z      switch      WHITE          0:39.886         0:20.114
2026-06-06T10:57:38.048Z      switch      BLACK          0:34.370         0:25.630
2026-06-06T10:57:41.045Z      switch      WHITE          0:37.367         0:22.633
2026-06-06T10:57:48.024Z      switch      BLACK          0:30.388         0:29.612
2026-06-06T10:57:57.618Z      switch      WHITE          0:39.981         0:20.019
2026-06-06T10:58:03.316Z      switch      BLACK          0:34.283         0:25.717
2026-06-06T10:58:12.619Z      switch      WHITE          0:43.585         0:16.415
2026-06-06T10:58:23.883Z      switch      BLACK          0:32.321         0:27.679
2026-06-06T10:58:29.775Z      switch      WHITE          0:38.212         0:21.788
2026-06-06T10:58:34.744Z      switch      BLACK          0:33.244         0:26.756
2026-06-06T10:58:39.481Z      switch      WHITE          0:37.981         0:22.019
2026-06-06T10:58:45.434Z      switch      BLACK          0:32.029         0:27.971
2026-06-06T10:59:08.096Z      switch      WHITE          0:54.691         0:05.309
2026-06-06T10:59:12.935Z      switch      BLACK          0:49.852         0:10.148
2026-06-06T10:59:16.307Z      switch      WHITE          0:53.223         0:06.777
2026-06-06T10:59:24.943Z      switch      BLACK          0:44.587         0:15.413
2026-06-06T10:59:30.504Z      switch      WHITE          0:50.148         0:09.852
2026-06-06T10:59:36.808Z      switch      BLACK          0:43.844         0:16.156
2026-06-06T10:59:49.057Z      switch      WHITE          0:56.092         0:03.908
2026-06-06T10:59:55.721Z      switch      BLACK          0:49.428         0:10.572
2026-06-06T11:00:06.362Z      flag        BLACK          1:00.000         0:00.000
