# Chess clock game — 2026-06-06 08:14:14 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T08:14:14.261Z      start       WHITE          0:30.000         0:30.000
2026-06-06T08:14:14.261Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T08:14:16.278Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T08:14:16.278Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T08:14:19.618Z      switch      WHITE          0:33.339         0:26.661
2026-06-06T08:14:22.856Z      switch      BLACK          0:30.101         0:29.899
2026-06-06T08:14:25.158Z      switch      WHITE          0:32.402         0:27.598
2026-06-06T08:14:40.387Z      switch      BLACK          0:17.173         0:42.827
2026-06-06T08:14:42.208Z      switch      WHITE          0:18.993         0:41.007
