# Chess clock game — 2026-06-06 13:17:20 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T13:24:22.955Z      switch      BLACK          0:44.697         0:15.303
2026-06-06T13:24:28.766Z      switch      WHITE          0:50.508         0:09.492
2026-06-06T13:24:33.539Z      switch      BLACK          0:45.735         0:14.265
2026-06-06T13:24:38.502Z      switch      WHITE          0:50.697         0:09.303
2026-06-06T13:24:52.836Z      switch      BLACK          0:36.363         0:23.637
2026-06-06T13:24:57.110Z      switch      WHITE          0:40.636         0:19.364
2026-06-06T13:25:02.095Z      switch      BLACK          0:35.651         0:24.349
2026-06-06T13:25:08.072Z      switch      WHITE          0:41.627         0:18.373
2026-06-06T13:25:12.134Z      switch      BLACK          0:37.566         0:22.434
2026-06-06T13:25:22.902Z      switch      WHITE          0:48.334         0:11.666
2026-06-06T13:25:28.294Z      switch      BLACK          0:42.942         0:17.058
2026-06-06T13:25:40.207Z      switch      WHITE          0:54.855         0:05.145
2026-06-06T13:25:45.325Z      switch      BLACK          0:49.738         0:10.262
2026-06-06T13:25:50.827Z      switch      WHITE          0:55.240         0:04.760
2026-06-06T13:25:56.456Z      switch      BLACK          0:49.611         0:10.389
2026-06-06T13:26:03.713Z      switch      WHITE          0:56.867         0:03.133
2026-06-06T13:26:08.257Z      switch      BLACK          0:52.324         0:07.676
2026-06-06T13:26:15.572Z      switch      WHITE          0:59.638         0:00.362
2026-06-06T13:26:24.944Z      switch      BLACK          0:50.267         0:09.733
2026-06-06T13:26:30.654Z      switch      WHITE          0:55.977         0:04.023
2026-06-06T13:26:37.584Z      switch      BLACK          0:49.047         0:10.953
2026-06-06T13:26:42.302Z      switch      WHITE          0:53.765         0:06.235
2026-06-06T13:26:53.115Z      switch      BLACK          0:42.953         0:17.047
2026-06-06T13:26:58.858Z      switch      WHITE          0:48.696         0:11.304
2026-06-06T13:27:06.462Z      switch      BLACK          0:41.093         0:18.907
2026-06-06T13:27:25.398Z      flag        BLACK          1:00.000         0:00.000
