# Chess clock game — 2026-06-06 12:04:01 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T12:12:10.172Z      switch      WHITE          0:27.934         0:32.066
2026-06-06T12:12:17.935Z      switch      BLACK          0:20.172         0:39.828
2026-06-06T12:12:24.441Z      switch      WHITE          0:26.677         0:33.323
2026-06-06T12:12:35.629Z      switch      BLACK          0:15.489         0:44.511
2026-06-06T12:12:46.391Z      switch      WHITE          0:26.251         0:33.749
2026-06-06T12:12:51.995Z      switch      BLACK          0:20.648         0:39.352
2026-06-06T12:13:07.174Z      switch      WHITE          0:35.826         0:24.174
2026-06-06T12:13:11.517Z      switch      BLACK          0:31.483         0:28.517
2026-06-06T12:13:27.379Z      switch      WHITE          0:47.344         0:12.656
2026-06-06T12:13:33.715Z      switch      BLACK          0:41.009         0:18.991
2026-06-06T12:13:42.292Z      switch      WHITE          0:49.585         0:10.415
2026-06-06T12:13:46.649Z      switch      BLACK          0:45.228         0:14.772
2026-06-06T12:14:00.530Z      switch      WHITE          0:59.109         0:00.891
2026-06-06T12:14:07.355Z      switch      BLACK          0:52.284         0:07.716
2026-06-06T12:14:15.149Z      flag        BLACK          1:00.000         0:00.000
