# Chess clock game — 2026-06-06 12:21:05 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T12:21:05.244Z      start       WHITE          0:30.000         0:30.000
2026-06-06T12:21:05.244Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T12:22:00.497Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T12:22:00.497Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T12:22:07.605Z      switch      WHITE          0:37.108         0:22.892
2026-06-06T12:22:15.663Z      switch      BLACK          0:29.051         0:30.949
2026-06-06T12:22:22.734Z      switch      WHITE          0:36.121         0:23.879
2026-06-06T12:22:29.168Z      switch      BLACK          0:29.687         0:30.313
2026-06-06T12:22:38.342Z      switch      WHITE          0:38.861         0:21.139
2026-06-06T12:22:42.475Z      switch      BLACK          0:34.729         0:25.271
2026-06-06T12:22:52.989Z      switch      WHITE          0:45.242         0:14.758
2026-06-06T12:22:57.833Z      switch      BLACK          0:40.398         0:19.602
2026-06-06T12:23:04.032Z      switch      WHITE          0:46.596         0:13.404
2026-06-06T12:23:16.168Z      switch      BLACK          0:34.460         0:25.540
2026-06-06T12:23:27.573Z      switch      WHITE          0:45.864         0:14.136
2026-06-06T12:23:33.326Z      switch      BLACK          0:40.111         0:19.889
2026-06-06T12:23:39.883Z      switch      WHITE          0:46.667         0:13.333
2026-06-06T12:23:49.689Z      switch      BLACK          0:36.861         0:23.139
2026-06-06T12:23:55.748Z      switch      WHITE          0:42.920         0:17.080
2026-06-06T12:24:03.652Z      switch      BLACK          0:35.016         0:24.984
2026-06-06T12:24:08.182Z      switch      WHITE          0:39.545         0:20.455
2026-06-06T12:24:19.545Z      switch      BLACK          0:28.183         0:31.817
2026-06-06T12:24:23.994Z      switch      WHITE          0:32.632         0:27.368
2026-06-06T12:24:36.529Z      switch      BLACK          0:20.098         0:39.902
2026-06-06T12:24:43.031Z      switch      WHITE          0:26.600         0:33.400
2026-06-06T12:24:51.985Z      switch      BLACK          0:17.647         0:42.353
2026-06-06T12:24:57.909Z      switch      WHITE          0:23.570         0:36.430
2026-06-06T12:25:05.193Z      switch      BLACK          0:16.286         0:43.714
2026-06-06T12:25:17.909Z      switch      WHITE          0:29.001         0:30.999
2026-06-06T12:25:26.190Z      switch      BLACK          0:20.721         0:39.279
2026-06-06T12:25:30.216Z      switch      WHITE          0:24.747         0:35.253
2026-06-06T12:25:39.769Z      switch      BLACK          0:15.195         0:44.805
2026-06-06T12:25:43.269Z      switch      WHITE          0:18.695         0:41.305
2026-06-06T12:25:53.294Z      switch      BLACK          0:08.671         0:51.329
2026-06-06T12:25:59.802Z      switch      WHITE          0:15.179         0:44.821
2026-06-06T12:26:08.724Z      switch      BLACK          0:06.258         0:53.742
2026-06-06T12:26:21.976Z      switch      WHITE          0:19.510         0:40.490
2026-06-06T12:26:26.293Z      switch      BLACK          0:15.193         0:44.807
2026-06-06T12:26:37.478Z      switch      WHITE          0:26.377         0:33.623
2026-06-06T12:26:42.983Z      switch      BLACK          0:20.872         0:39.128
2026-06-06T12:26:50.560Z      switch      WHITE          0:28.448         0:31.552
2026-06-06T12:27:01.937Z      switch      BLACK          0:17.071         0:42.929
2026-06-06T12:27:10.051Z      switch      WHITE          0:25.184         0:34.816
2026-06-06T12:27:15.190Z      switch      BLACK          0:20.046         0:39.954
2026-06-06T12:27:23.292Z      switch      WHITE          0:28.147         0:31.853
2026-06-06T12:27:29.713Z      switch      BLACK          0:21.726         0:38.274
2026-06-06T12:27:40.343Z      switch      WHITE          0:32.355         0:27.645
2026-06-06T12:27:47.044Z      switch      BLACK          0:25.654         0:34.346
2026-06-06T12:27:50.681Z      switch      WHITE          0:29.290         0:30.710
2026-06-06T12:28:00.726Z      switch      BLACK          0:19.245         0:40.755
2026-06-06T12:28:09.049Z      switch      WHITE          0:27.568         0:32.432
2026-06-06T12:28:36.690Z      flag        WHITE          0:00.000         1:00.000
