# Chess clock game — 2026-06-06 14:17:13 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T14:17:13.453Z      start       WHITE          0:30.000         0:30.000
2026-06-06T14:17:13.453Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T14:19:12.170Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T14:19:12.170Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T14:19:18.621Z      switch      WHITE          0:36.450         0:23.550
2026-06-06T14:19:24.871Z      switch      BLACK          0:30.200         0:29.800
2026-06-06T14:19:29.804Z      switch      WHITE          0:35.132         0:24.868
2026-06-06T14:19:35.536Z      switch      BLACK          0:29.400         0:30.600
2026-06-06T14:19:41.791Z      switch      WHITE          0:35.654         0:24.346
2026-06-06T14:19:48.494Z      switch      BLACK          0:28.952         0:31.048
2026-06-06T14:19:55.165Z      switch      WHITE          0:35.623         0:24.377
2026-06-06T14:20:00.629Z      switch      BLACK          0:30.160         0:29.840
2026-06-06T14:20:09.214Z      switch      WHITE          0:38.745         0:21.255
2026-06-06T14:20:15.999Z      switch      BLACK          0:31.960         0:28.040
2026-06-06T14:20:23.658Z      switch      WHITE          0:39.618         0:20.382
2026-06-06T14:20:29.378Z      switch      BLACK          0:33.899         0:26.101
2026-06-06T14:20:37.331Z      switch      WHITE          0:41.852         0:18.148
2026-06-06T14:20:43.542Z      switch      BLACK          0:35.642         0:24.358
2026-06-06T14:20:47.813Z      switch      WHITE          0:39.912         0:20.088
2026-06-06T14:20:57.906Z      switch      BLACK          0:29.819         0:30.181
2026-06-06T14:21:03.175Z      switch      WHITE          0:35.087         0:24.913
2026-06-06T14:21:12.160Z      switch      BLACK          0:26.102         0:33.898
2026-06-06T14:21:19.325Z      switch      WHITE          0:33.266         0:26.734
2026-06-06T14:21:26.917Z      switch      BLACK          0:25.674         0:34.326
2026-06-06T14:21:33.698Z      switch      WHITE          0:32.454         0:27.546
2026-06-06T14:21:43.210Z      switch      BLACK          0:22.942         0:37.058
2026-06-06T14:21:47.055Z      switch      WHITE          0:26.786         0:33.214
2026-06-06T14:21:54.229Z      switch      BLACK          0:19.612         0:40.388
2026-06-06T14:22:05.214Z      switch      WHITE          0:30.597         0:29.403
2026-06-06T14:22:12.221Z      switch      BLACK          0:23.591         0:36.409
2026-06-06T14:22:21.175Z      switch      WHITE          0:32.545         0:27.455
2026-06-06T14:22:29.943Z      switch      BLACK          0:23.778         0:36.222
2026-06-06T14:22:40.200Z      switch      WHITE          0:34.034         0:25.966
2026-06-06T14:22:47.317Z      switch      BLACK          0:26.917         0:33.083
2026-06-06T14:22:58.776Z      switch      WHITE          0:38.375         0:21.625
2026-06-06T14:23:07.510Z      switch      BLACK          0:29.641         0:30.359
