# Chess clock game — 2026-06-06 12:45:57 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T12:45:57.325Z      start       WHITE          0:30.000         0:30.000
2026-06-06T12:45:57.325Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T12:47:17.347Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T12:47:17.347Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T12:47:22.916Z      switch      WHITE          0:35.569         0:24.431
2026-06-06T12:47:29.894Z      switch      BLACK          0:28.592         0:31.408
2026-06-06T12:47:35.524Z      switch      WHITE          0:34.221         0:25.779
2026-06-06T12:47:43.159Z      switch      BLACK          0:26.586         0:33.414
2026-06-06T12:47:48.669Z      switch      WHITE          0:32.095         0:27.905
2026-06-06T12:47:58.479Z      switch      BLACK          0:22.286         0:37.714
2026-06-06T12:48:08.887Z      switch      WHITE          0:32.694         0:27.306
2026-06-06T12:48:16.734Z      switch      BLACK          0:24.848         0:35.152
2026-06-06T12:48:26.269Z      switch      WHITE          0:34.383         0:25.617
2026-06-06T12:48:32.915Z      switch      BLACK          0:27.737         0:32.263
2026-06-06T12:48:42.234Z      switch      WHITE          0:37.056         0:22.944
2026-06-06T12:48:47.934Z      switch      BLACK          0:31.357         0:28.643
2026-06-06T12:48:53.907Z      switch      WHITE          0:37.329         0:22.671
2026-06-06T12:49:03.177Z      switch      BLACK          0:28.059         0:31.941
2026-06-06T12:49:09.759Z      switch      WHITE          0:34.640         0:25.360
2026-06-06T12:49:21.907Z      switch      BLACK          0:22.493         0:37.507
2026-06-06T12:49:28.303Z      switch      WHITE          0:28.889         0:31.111
2026-06-06T12:49:34.153Z      switch      BLACK          0:23.040         0:36.960
2026-06-06T12:49:45.190Z      switch      WHITE          0:34.077         0:25.923
2026-06-06T12:49:52.549Z      switch      BLACK          0:26.719         0:33.281
2026-06-06T12:50:00.330Z      switch      WHITE          0:34.500         0:25.500
2026-06-06T12:50:09.281Z      switch      BLACK          0:25.549         0:34.451
2026-06-06T12:50:16.045Z      switch      WHITE          0:32.312         0:27.688
2026-06-06T12:50:23.890Z      switch      BLACK          0:24.467         0:35.533
2026-06-06T12:50:36.820Z      switch      WHITE          0:37.397         0:22.603
2026-06-06T12:50:47.045Z      switch      BLACK          0:27.173         0:32.827
2026-06-06T12:50:55.645Z      switch      WHITE          0:35.772         0:24.228
2026-06-06T12:51:04.105Z      switch      BLACK          0:27.312         0:32.688
2026-06-06T12:51:13.195Z      switch      WHITE          0:36.402         0:23.598
2026-06-06T12:51:25.443Z      switch      BLACK          0:24.155         0:35.845
2026-06-06T12:51:33.279Z      switch      WHITE          0:31.991         0:28.009
2026-06-06T12:51:40.841Z      switch      BLACK          0:24.430         0:35.570
2026-06-06T12:51:48.231Z      switch      WHITE          0:31.819         0:28.181
2026-06-06T12:51:52.339Z      switch      BLACK          0:27.711         0:32.289
2026-06-06T12:52:03.527Z      switch      WHITE          0:38.898         0:21.102
2026-06-06T12:52:10.559Z      switch      BLACK          0:31.866         0:28.134
2026-06-06T12:52:21.877Z      switch      WHITE          0:43.184         0:16.816
2026-06-06T12:52:27.808Z      switch      BLACK          0:37.254         0:22.746
2026-06-06T12:52:33.183Z      switch      WHITE          0:42.629         0:17.371
2026-06-06T12:52:39.817Z      switch      BLACK          0:35.995         0:24.005
2026-06-06T12:52:51.037Z      switch      WHITE          0:47.214         0:12.786
2026-06-06T12:52:57.231Z      switch      BLACK          0:41.020         0:18.980
2026-06-06T12:53:02.565Z      switch      WHITE          0:46.353         0:13.647
2026-06-06T12:53:11.738Z      switch      BLACK          0:37.180         0:22.820
2026-06-06T12:53:17.669Z      switch      WHITE          0:43.110         0:16.890
2026-06-06T12:53:24.726Z      switch      BLACK          0:36.054         0:23.946
2026-06-06T12:53:30.406Z      switch      WHITE          0:41.734         0:18.266
2026-06-06T12:53:38.436Z      switch      BLACK          0:33.705         0:26.295
2026-06-06T12:53:43.944Z      switch      WHITE          0:39.212         0:20.788
2026-06-06T12:53:53.440Z      switch      BLACK          0:29.717         0:30.283
2026-06-06T12:53:59.040Z      switch      WHITE          0:35.316         0:24.684
2026-06-06T12:54:06.276Z      switch      BLACK          0:28.080         0:31.920
2026-06-06T12:54:13.278Z      switch      WHITE          0:35.081         0:24.919
2026-06-06T12:54:21.750Z      switch      BLACK          0:26.609         0:33.391
2026-06-06T12:54:29.237Z      switch      WHITE          0:34.095         0:25.905
2026-06-06T12:54:36.960Z      switch      BLACK          0:26.373         0:33.627
2026-06-06T12:54:42.051Z      switch      WHITE          0:31.464         0:28.536
2026-06-06T12:55:13.538Z      flag        WHITE          0:00.000         1:00.000
