# Chess clock game — 2026-06-06 06:54:42 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T06:54:42.431Z      start       WHITE          0:30.000         0:30.000
2026-06-06T06:54:42.431Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T06:54:57.185Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T06:54:57.185Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T06:55:09.655Z      switch      WHITE          0:42.469         0:17.531
2026-06-06T06:55:25.819Z      switch      BLACK          0:26.306         0:33.694
2026-06-06T06:55:39.184Z      switch      WHITE          0:39.671         0:20.329
2026-06-06T06:55:51.943Z      switch      BLACK          0:26.913         0:33.087
2026-06-06T06:56:00.906Z      switch      WHITE          0:35.875         0:24.125
2026-06-06T06:56:14.785Z      switch      BLACK          0:21.997         0:38.003
2026-06-06T06:56:20.801Z      switch      WHITE          0:28.013         0:31.987
2026-06-06T06:56:29.042Z      switch      BLACK          0:19.773         0:40.227
2026-06-06T06:56:39.307Z      switch      WHITE          0:30.038         0:29.962
2026-06-06T06:56:45.562Z      switch      BLACK          0:23.784         0:36.216
2026-06-06T06:56:55.207Z      switch      WHITE          0:33.428         0:26.572
2026-06-06T06:57:08.211Z      switch      BLACK          0:20.424         0:39.576
2026-06-06T06:57:14.609Z      switch      WHITE          0:26.821         0:33.179
2026-06-06T06:57:28.736Z      switch      BLACK          0:12.694         0:47.306
2026-06-06T06:57:41.228Z      switch      WHITE          0:25.185         0:34.815
2026-06-06T06:57:48.112Z      switch      BLACK          0:18.301         0:41.699
2026-06-06T06:57:52.706Z      switch      WHITE          0:22.895         0:37.105
2026-06-06T06:57:56.938Z      switch      BLACK          0:18.664         0:41.336
2026-06-06T06:58:00.546Z      switch      WHITE          0:22.272         0:37.728
2026-06-06T06:58:16.186Z      switch      BLACK          0:06.633         0:53.367
2026-06-06T06:58:21.598Z      switch      WHITE          0:12.044         0:47.956
2026-06-06T06:58:28.341Z      switch      BLACK          0:05.302         0:54.698
2026-06-06T06:58:36.520Z      switch      WHITE          0:13.481         0:46.519
2026-06-06T06:58:42.707Z      switch      BLACK          0:07.295         0:52.705
2026-06-06T06:58:51.564Z      switch      WHITE          0:16.152         0:43.848
2026-06-06T06:58:59.073Z      switch      BLACK          0:08.643         0:51.357
2026-06-06T06:59:05.644Z      switch      WHITE          0:15.213         0:44.787
2026-06-06T06:59:12.838Z      switch      BLACK          0:08.020         0:51.980
2026-06-06T06:59:24.772Z      switch      WHITE          0:19.954         0:40.046
2026-06-06T06:59:35.035Z      switch      BLACK          0:09.692         0:50.308
2026-06-06T07:00:25.358Z      flag        BLACK          1:00.000         0:00.000
