# Chess clock game — 2026-06-06 14:43:59 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T14:47:23.959Z      switch      BLACK          0:30.169         0:29.831
2026-06-06T14:47:30.874Z      switch      WHITE          0:37.083         0:22.917
2026-06-06T14:47:39.098Z      switch      BLACK          0:28.859         0:31.141
2026-06-06T14:47:45.609Z      switch      WHITE          0:35.370         0:24.630
2026-06-06T14:48:02.385Z      switch      BLACK          0:18.594         0:41.406
2026-06-06T14:48:07.526Z      switch      WHITE          0:23.734         0:36.266
2026-06-06T14:48:13.215Z      switch      BLACK          0:18.046         0:41.954
2026-06-06T14:48:18.106Z      switch      WHITE          0:22.937         0:37.063
2026-06-06T14:48:23.615Z      switch      BLACK          0:17.428         0:42.572
2026-06-06T14:48:34.291Z      switch      WHITE          0:28.104         0:31.896
2026-06-06T14:48:41.043Z      switch      BLACK          0:21.352         0:38.648
2026-06-06T14:48:52.279Z      switch      WHITE          0:32.587         0:27.413
2026-06-06T14:48:57.519Z      switch      BLACK          0:27.347         0:32.653
2026-06-06T14:49:01.748Z      switch      WHITE          0:31.575         0:28.425
2026-06-06T14:49:05.630Z      switch      BLACK          0:27.694         0:32.306
2026-06-06T14:49:09.296Z      switch      WHITE          0:31.360         0:28.640
2026-06-06T14:49:13.829Z      switch      BLACK          0:26.828         0:33.172
2026-06-06T14:49:22.762Z      switch      WHITE          0:35.760         0:24.240
2026-06-06T14:49:27.496Z      switch      BLACK          0:31.026         0:28.974
2026-06-06T14:49:33.303Z      switch      WHITE          0:36.832         0:23.168
2026-06-06T14:49:40.438Z      switch      BLACK          0:29.697         0:30.303
2026-06-06T14:49:47.358Z      switch      WHITE          0:36.616         0:23.384
2026-06-06T14:49:56.072Z      switch      BLACK          0:27.903         0:32.097
2026-06-06T14:50:04.084Z      switch      WHITE          0:35.914         0:24.086
2026-06-06T14:50:17.729Z      switch      BLACK          0:22.269         0:37.731
2026-06-06T14:50:25.575Z      switch      WHITE          0:30.115         0:29.885
2026-06-06T14:50:37.254Z      switch      BLACK          0:18.437         0:41.563
2026-06-06T14:50:42.093Z      switch      WHITE          0:23.275         0:36.725
2026-06-06T14:50:50.125Z      switch      BLACK          0:15.243         0:44.757
2026-06-06T14:50:54.409Z      switch      WHITE          0:19.526         0:40.474
2026-06-06T14:51:00.777Z      switch      BLACK          0:13.158         0:46.842
2026-06-06T14:51:09.098Z      switch      WHITE          0:21.479         0:38.521
2026-06-06T14:51:16.642Z      switch      BLACK          0:13.936         0:46.064
2026-06-06T14:51:21.535Z      switch      WHITE          0:18.829         0:41.171
2026-06-06T14:51:30.735Z      switch      BLACK          0:09.630         0:50.370
2026-06-06T14:51:35.545Z      switch      WHITE          0:14.439         0:45.561
2026-06-06T14:51:44.655Z      switch      BLACK          0:05.329         0:54.671
2026-06-06T14:51:51.206Z      switch      WHITE          0:11.879         0:48.121
2026-06-06T14:51:58.738Z      switch      BLACK          0:04.348         0:55.652
2026-06-06T14:52:05.556Z      switch      WHITE          0:11.165         0:48.835
2026-06-06T14:52:12.341Z      switch      BLACK          0:04.381         0:55.619
2026-06-06T14:52:18.307Z      switch      WHITE          0:10.347         0:49.653
2026-06-06T14:52:26.079Z      switch      BLACK          0:02.576         0:57.424
2026-06-06T14:52:32.645Z      switch      WHITE          0:09.141         0:50.859
2026-06-06T14:52:38.622Z      switch      BLACK          0:03.164         0:56.836
2026-06-06T14:52:44.119Z      pause       BLACK          0:08.661         0:51.339
2026-06-06T14:53:57.042Z      resume      BLACK          0:08.661         0:51.339
2026-06-06T14:54:08.863Z      switch      WHITE          0:20.481         0:39.519
2026-06-06T14:54:15.181Z      switch      BLACK          0:14.164         0:45.836
2026-06-06T14:54:22.502Z      switch      WHITE          0:21.484         0:38.516
2026-06-06T14:54:29.126Z      switch      BLACK          0:14.860         0:45.140
2026-06-06T14:54:35.183Z      switch      WHITE          0:20.916         0:39.084
2026-06-06T14:54:43.280Z      switch      BLACK          0:12.819         0:47.181
2026-06-06T14:54:48.482Z      switch      WHITE          0:18.020         0:41.980
2026-06-06T14:54:55.041Z      switch      BLACK          0:11.461         0:48.539
2026-06-06T14:55:01.398Z      switch      WHITE          0:17.818         0:42.182
2026-06-06T14:55:04.640Z      switch      BLACK          0:14.577         0:45.423
2026-06-06T14:55:10.635Z      switch      WHITE          0:20.571         0:39.429
2026-06-06T14:55:14.467Z      switch      BLACK          0:16.739         0:43.261
2026-06-06T14:55:20.428Z      switch      WHITE          0:22.700         0:37.300
2026-06-06T14:55:25.419Z      switch      BLACK          0:17.709         0:42.291
2026-06-06T14:55:32.283Z      switch      WHITE          0:24.572         0:35.428
2026-06-06T14:55:39.377Z      switch      BLACK          0:17.478         0:42.522
2026-06-06T14:55:48.696Z      switch      WHITE          0:26.796         0:33.204
2026-06-06T14:55:54.695Z      switch      BLACK          0:20.798         0:39.202
2026-06-06T14:56:33.900Z      flag        BLACK          1:00.000         0:00.000
