# Chess clock game — 2026-06-06 16:09:48 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T16:09:48.329Z      start       WHITE          0:30.000         0:30.000
2026-06-06T16:09:48.329Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T16:12:51.051Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T16:12:51.051Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T16:12:57.241Z      switch      WHITE          0:36.189         0:23.811
2026-06-06T16:13:02.994Z      switch      BLACK          0:30.436         0:29.564
2026-06-06T16:13:08.668Z      switch      WHITE          0:36.109         0:23.891
2026-06-06T16:13:14.030Z      switch      BLACK          0:30.747         0:29.253
2026-06-06T16:13:20.686Z      switch      WHITE          0:37.402         0:22.598
2026-06-06T16:13:27.210Z      switch      BLACK          0:30.878         0:29.122
2026-06-06T16:13:31.214Z      switch      WHITE          0:34.881         0:25.119
2026-06-06T16:13:35.945Z      switch      BLACK          0:30.151         0:29.849
2026-06-06T16:13:43.339Z      switch      WHITE          0:37.544         0:22.456
2026-06-06T16:13:48.522Z      switch      BLACK          0:32.361         0:27.639
2026-06-06T16:13:54.478Z      switch      WHITE          0:38.316         0:21.684
2026-06-06T16:14:01.948Z      switch      BLACK          0:30.846         0:29.154
2026-06-06T16:14:10.512Z      switch      WHITE          0:39.410         0:20.590
2026-06-06T16:14:20.106Z      switch      BLACK          0:29.816         0:30.184
2026-06-06T16:14:30.061Z      switch      WHITE          0:39.770         0:20.230
2026-06-06T16:14:38.094Z      switch      BLACK          0:31.738         0:28.262
2026-06-06T16:14:43.893Z      switch      WHITE          0:37.537         0:22.463
2026-06-06T16:14:56.260Z      switch      BLACK          0:25.170         0:34.830
2026-06-06T16:15:05.464Z      switch      WHITE          0:34.373         0:25.627
2026-06-06T16:15:13.918Z      switch      BLACK          0:25.920         0:34.080
2026-06-06T16:15:20.963Z      switch      WHITE          0:32.964         0:27.036
2026-06-06T16:15:28.684Z      switch      BLACK          0:25.243         0:34.757
2026-06-06T16:15:38.298Z      switch      WHITE          0:34.857         0:25.143
2026-06-06T16:15:48.520Z      switch      BLACK          0:24.636         0:35.364
2026-06-06T16:15:57.361Z      switch      WHITE          0:33.477         0:26.523
2026-06-06T16:16:07.356Z      switch      BLACK          0:23.483         0:36.517
2026-06-06T16:16:11.666Z      switch      WHITE          0:27.793         0:32.207
2026-06-06T16:16:19.636Z      switch      BLACK          0:19.824         0:40.176
2026-06-06T16:16:26.050Z      switch      WHITE          0:26.238         0:33.762
2026-06-06T16:16:32.689Z      switch      BLACK          0:19.599         0:40.401
2026-06-06T16:16:38.096Z      switch      WHITE          0:25.005         0:34.995
2026-06-06T16:16:45.012Z      switch      BLACK          0:18.089         0:41.911
2026-06-06T16:16:52.093Z      switch      WHITE          0:25.169         0:34.831
2026-06-06T16:16:57.974Z      switch      BLACK          0:19.289         0:40.711
2026-06-06T16:17:06.169Z      switch      WHITE          0:27.484         0:32.516
2026-06-06T16:17:11.749Z      switch      BLACK          0:21.905         0:38.095
2026-06-06T16:17:22.996Z      switch      WHITE          0:33.152         0:26.848
2026-06-06T16:17:35.275Z      switch      BLACK          0:20.874         0:39.126
2026-06-06T16:17:40.881Z      switch      WHITE          0:26.479         0:33.521
2026-06-06T16:17:45.831Z      switch      BLACK          0:21.530         0:38.470
2026-06-06T16:17:52.208Z      switch      WHITE          0:27.906         0:32.094
2026-06-06T16:17:59.443Z      switch      BLACK          0:20.672         0:39.328
2026-06-06T16:18:07.384Z      switch      WHITE          0:28.612         0:31.388
2026-06-06T16:18:12.034Z      switch      BLACK          0:23.963         0:36.037
2026-06-06T16:18:28.425Z      switch      WHITE          0:40.354         0:19.646
2026-06-06T16:18:38.889Z      switch      BLACK          0:29.891         0:30.109
2026-06-06T16:18:47.797Z      switch      WHITE          0:38.798         0:21.202
2026-06-06T16:18:52.182Z      switch      BLACK          0:34.414         0:25.586
2026-06-06T16:19:00.840Z      switch      WHITE          0:43.072         0:16.928
2026-06-06T16:19:08.596Z      switch      BLACK          0:35.317         0:24.683
2026-06-06T16:19:14.902Z      switch      WHITE          0:41.622         0:18.378
2026-06-06T16:19:24.005Z      switch      BLACK          0:32.520         0:27.480
2026-06-06T16:19:29.007Z      switch      WHITE          0:37.521         0:22.479
2026-06-06T16:19:39.193Z      switch      BLACK          0:27.335         0:32.665
2026-06-06T16:19:47.297Z      switch      WHITE          0:35.438         0:24.562
2026-06-06T16:19:53.889Z      switch      BLACK          0:28.847         0:31.153
2026-06-06T16:20:25.072Z      flag        BLACK          1:00.000         0:00.000
