# Chess clock game — 2026-06-06 08:27:26 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T08:27:26.122Z      start       WHITE          0:30.000         0:30.000
2026-06-06T08:27:26.122Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T08:28:11.689Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T08:28:11.689Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T08:28:16.798Z      switch      WHITE          0:35.108         0:24.892
2026-06-06T08:28:22.454Z      switch      BLACK          0:29.453         0:30.547
2026-06-06T08:28:26.602Z      switch      WHITE          0:33.601         0:26.399
2026-06-06T08:28:32.619Z      switch      BLACK          0:27.585         0:32.415
2026-06-06T08:28:40.131Z      switch      WHITE          0:35.096         0:24.904
2026-06-06T08:28:45.932Z      switch      BLACK          0:29.295         0:30.705
2026-06-06T08:28:52.406Z      switch      WHITE          0:35.768         0:24.232
2026-06-06T08:28:56.799Z      switch      BLACK          0:31.375         0:28.625
2026-06-06T08:29:05.997Z      switch      WHITE          0:40.573         0:19.427
2026-06-06T08:29:13.558Z      switch      BLACK          0:33.013         0:26.987
2026-06-06T08:29:17.378Z      switch      WHITE          0:36.832         0:23.168
2026-06-06T08:29:23.861Z      switch      BLACK          0:30.349         0:29.651
2026-06-06T08:29:29.944Z      switch      WHITE          0:36.431         0:23.569
2026-06-06T08:29:39.323Z      switch      BLACK          0:27.052         0:32.948
2026-06-06T08:29:49.451Z      switch      WHITE          0:37.179         0:22.821
2026-06-06T08:29:54.735Z      switch      BLACK          0:31.896         0:28.104
2026-06-06T08:30:06.620Z      switch      WHITE          0:43.781         0:16.219
2026-06-06T08:30:11.877Z      switch      BLACK          0:38.525         0:21.475
2026-06-06T08:30:19.871Z      switch      WHITE          0:46.519         0:13.481
2026-06-06T08:30:29.507Z      switch      BLACK          0:36.884         0:23.116
2026-06-06T08:30:36.765Z      switch      WHITE          0:44.142         0:15.858
2026-06-06T08:30:47.783Z      switch      BLACK          0:33.125         0:26.875
2026-06-06T08:30:54.324Z      switch      WHITE          0:39.666         0:20.334
2026-06-06T08:31:00.983Z      switch      BLACK          0:33.007         0:26.993
2026-06-06T08:31:09.363Z      switch      WHITE          0:41.386         0:18.614
2026-06-06T08:31:16.754Z      switch      BLACK          0:33.996         0:26.004
2026-06-06T08:31:23.446Z      switch      WHITE          0:40.688         0:19.312
2026-06-06T08:31:29.572Z      switch      BLACK          0:34.563         0:25.437
2026-06-06T08:31:38.147Z      switch      WHITE          0:43.137         0:16.863
2026-06-06T08:31:50.027Z      switch      BLACK          0:31.257         0:28.743
2026-06-06T08:31:58.310Z      switch      WHITE          0:39.539         0:20.461
2026-06-06T08:32:08.639Z      switch      BLACK          0:29.210         0:30.790
2026-06-06T08:32:17.690Z      switch      WHITE          0:38.260         0:21.740
2026-06-06T08:32:24.571Z      switch      BLACK          0:31.380         0:28.620
2026-06-06T08:32:33.862Z      switch      WHITE          0:40.670         0:19.330
2026-06-06T08:32:40.832Z      switch      BLACK          0:33.700         0:26.300
2026-06-06T08:32:45.779Z      switch      WHITE          0:38.646         0:21.354
2026-06-06T08:32:51.670Z      switch      BLACK          0:32.755         0:27.245
2026-06-06T08:32:57.315Z      switch      WHITE          0:38.400         0:21.600
2026-06-06T08:33:03.435Z      switch      BLACK          0:32.281         0:27.719
2026-06-06T08:33:08.048Z      switch      WHITE          0:36.893         0:23.107
2026-06-06T08:33:15.116Z      switch      BLACK          0:29.825         0:30.175
2026-06-06T08:33:23.471Z      switch      WHITE          0:38.179         0:21.821
2026-06-06T08:33:29.095Z      switch      BLACK          0:32.555         0:27.445
2026-06-06T08:33:38.204Z      switch      WHITE          0:41.663         0:18.337
2026-06-06T08:33:47.027Z      switch      BLACK          0:32.840         0:27.160
2026-06-06T08:33:51.320Z      switch      WHITE          0:37.133         0:22.867
2026-06-06T08:33:59.638Z      switch      BLACK          0:28.816         0:31.184
2026-06-06T08:34:09.515Z      switch      WHITE          0:38.693         0:21.307
2026-06-06T08:34:15.139Z      switch      BLACK          0:33.069         0:26.931
2026-06-06T08:34:23.526Z      switch      WHITE          0:41.455         0:18.545
2026-06-06T08:34:29.029Z      switch      BLACK          0:35.952         0:24.048
2026-06-06T08:34:35.095Z      switch      WHITE          0:42.017         0:17.983
2026-06-06T08:34:42.144Z      switch      BLACK          0:34.969         0:25.031
2026-06-06T08:34:47.444Z      switch      WHITE          0:40.268         0:19.732
2026-06-06T08:34:56.415Z      switch      BLACK          0:31.297         0:28.703
2026-06-06T08:35:03.220Z      switch      WHITE          0:38.102         0:21.898
2026-06-06T08:35:07.989Z      switch      BLACK          0:33.334         0:26.666
2026-06-06T08:35:21.711Z      switch      WHITE          0:47.056         0:12.944
2026-06-06T08:35:28.461Z      switch      BLACK          0:40.306         0:19.694
2026-06-06T08:35:39.152Z      switch      WHITE          0:50.996         0:09.004
2026-06-06T08:35:46.891Z      switch      BLACK          0:43.257         0:16.743
2026-06-06T08:35:54.509Z      switch      WHITE          0:50.874         0:09.126
2026-06-06T08:35:58.586Z      switch      BLACK          0:46.798         0:13.202
2026-06-06T08:36:07.790Z      switch      WHITE          0:56.002         0:03.998
2026-06-06T08:36:15.997Z      switch      BLACK          0:47.795         0:12.205
2026-06-06T08:36:26.810Z      switch      WHITE          0:58.607         0:01.393
2026-06-06T08:36:45.185Z      switch      BLACK          0:40.232         0:19.768
2026-06-06T08:36:47.681Z      switch      WHITE          0:42.727         0:17.273
2026-06-06T08:36:52.787Z      switch      BLACK          0:37.621         0:22.379
2026-06-06T08:37:01.314Z      switch      WHITE          0:46.147         0:13.853
2026-06-06T08:37:07.336Z      switch      BLACK          0:40.126         0:19.874
2026-06-06T08:37:11.502Z      switch      WHITE          0:44.291         0:15.709
2026-06-06T08:37:26.345Z      switch      BLACK          0:29.449         0:30.551
2026-06-06T08:37:33.932Z      switch      WHITE          0:37.036         0:22.964
2026-06-06T08:37:38.469Z      switch      BLACK          0:32.500         0:27.500
2026-06-06T08:37:49.654Z      switch      WHITE          0:43.684         0:16.316
2026-06-06T08:37:54.505Z      switch      BLACK          0:38.833         0:21.167
2026-06-06T08:38:02.861Z      switch      WHITE          0:47.188         0:12.812
2026-06-06T08:38:09.670Z      switch      BLACK          0:40.379         0:19.621
2026-06-06T08:38:16.853Z      switch      WHITE          0:47.561         0:12.439
2026-06-06T08:38:21.700Z      switch      BLACK          0:42.715         0:17.285
2026-06-06T08:38:33.559Z      switch      WHITE          0:54.574         0:05.426
2026-06-06T08:38:38.010Z      switch      BLACK          0:50.123         0:09.877
2026-06-06T08:38:45.761Z      switch      WHITE          0:57.874         0:02.126
2026-06-06T08:38:50.265Z      switch      BLACK          0:53.370         0:06.630
2026-06-06T08:38:54.157Z      switch      WHITE          0:57.261         0:02.739
2026-06-06T08:38:58.138Z      switch      BLACK          0:53.280         0:06.720
2026-06-06T08:39:02.999Z      switch      WHITE          0:58.141         0:01.859
2026-06-06T08:39:07.727Z      switch      BLACK          0:53.413         0:06.587
2026-06-06T08:39:12.192Z      switch      WHITE          0:57.877         0:02.123
2026-06-06T08:39:15.164Z      switch      BLACK          0:54.906         0:05.094
2026-06-06T08:39:19.598Z      switch      WHITE          0:59.340         0:00.660
2026-06-06T08:39:22.564Z      switch      BLACK          0:56.375         0:03.625
2026-06-06T08:39:26.223Z      flag        BLACK          1:00.000         0:00.000
