# Chess clock game — 2026-06-06 08:06:57 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T08:06:57.588Z      start       WHITE          0:30.000         0:30.000
2026-06-06T08:06:57.588Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T08:07:01.402Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T08:07:01.402Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T08:07:05.233Z      switch      WHITE          0:33.830         0:26.170
2026-06-06T08:07:06.117Z      pause       WHITE          0:32.947         0:27.053
2026-06-06T08:07:28.832Z      resume      WHITE          0:32.947         0:27.053
2026-06-06T08:07:28.832Z      switch      BLACK          0:32.947         0:27.053
2026-06-06T08:07:52.796Z      switch      WHITE          0:56.910         0:03.090
2026-06-06T08:07:53.123Z      switch      BLACK          0:56.583         0:03.417
2026-06-06T08:07:56.563Z      flag        BLACK          1:00.000         0:00.000
