# Chess clock game — 2026-06-06 06:34:14 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T06:34:14.694Z      start       WHITE          0:30.000         0:30.000
2026-06-06T06:34:14.694Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T06:34:19.506Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T06:34:19.506Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T06:34:30.730Z      switch      WHITE          0:41.223         0:18.777
2026-06-06T06:34:45.798Z      switch      BLACK          0:26.155         0:33.845
2026-06-06T06:34:47.453Z      switch      WHITE          0:27.809         0:32.191
2026-06-06T06:34:56.477Z      switch      BLACK          0:18.785         0:41.215
2026-06-06T06:34:59.665Z      switch      WHITE          0:21.973         0:38.027
2026-06-06T06:35:21.673Z      flag        WHITE          0:00.000         1:00.000
