# Chess clock game — 2026-06-06 09:03:49 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T09:03:49.919Z      start       WHITE          0:30.000         0:30.000
2026-06-06T09:03:49.919Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T09:04:35.119Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T09:04:35.119Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T09:04:41.613Z      switch      WHITE          0:36.494         0:23.506
2026-06-06T09:04:47.713Z      switch      BLACK          0:30.395         0:29.605
2026-06-06T09:04:53.455Z      switch      WHITE          0:36.136         0:23.864
2026-06-06T09:04:59.780Z      switch      BLACK          0:29.811         0:30.189
2026-06-06T09:05:05.249Z      switch      WHITE          0:35.280         0:24.720
2026-06-06T09:05:10.979Z      switch      BLACK          0:29.551         0:30.449
2026-06-06T09:05:16.140Z      switch      WHITE          0:34.712         0:25.288
2026-06-06T09:05:21.232Z      switch      BLACK          0:29.621         0:30.379
2026-06-06T09:05:31.333Z      switch      WHITE          0:39.722         0:20.278
2026-06-06T09:05:40.649Z      switch      BLACK          0:30.407         0:29.593
2026-06-06T09:05:48.107Z      switch      WHITE          0:37.865         0:22.135
2026-06-06T09:05:57.216Z      switch      BLACK          0:28.757         0:31.243
2026-06-06T09:06:03.292Z      switch      WHITE          0:34.833         0:25.167
2026-06-06T09:06:10.405Z      switch      BLACK          0:27.721         0:32.279
2026-06-06T09:06:15.085Z      switch      WHITE          0:32.401         0:27.599
2026-06-06T09:06:24.967Z      switch      BLACK          0:22.520         0:37.480
2026-06-06T09:06:33.863Z      switch      WHITE          0:31.415         0:28.585
2026-06-06T09:06:37.789Z      switch      BLACK          0:27.489         0:32.511
2026-06-06T09:06:47.653Z      switch      WHITE          0:37.353         0:22.647
2026-06-06T09:06:54.255Z      switch      BLACK          0:30.752         0:29.248
2026-06-06T09:07:02.190Z      switch      WHITE          0:38.687         0:21.313
2026-06-06T09:07:12.459Z      switch      BLACK          0:28.418         0:31.582
2026-06-06T09:07:18.674Z      switch      WHITE          0:34.632         0:25.368
2026-06-06T09:07:30.126Z      switch      BLACK          0:23.180         0:36.820
2026-06-06T09:07:35.361Z      switch      WHITE          0:28.414         0:31.586
2026-06-06T09:07:41.711Z      switch      BLACK          0:22.065         0:37.935
2026-06-06T09:07:47.119Z      switch      WHITE          0:27.473         0:32.527
2026-06-06T09:08:01.197Z      switch      BLACK          0:13.396         0:46.604
2026-06-06T09:08:08.000Z      switch      WHITE          0:20.199         0:39.801
2026-06-06T09:08:15.869Z      switch      BLACK          0:12.331         0:47.669
2026-06-06T09:08:28.076Z      switch      WHITE          0:24.538         0:35.462
2026-06-06T09:08:36.334Z      switch      BLACK          0:16.281         0:43.719
2026-06-06T09:08:43.387Z      switch      WHITE          0:23.334         0:36.666
2026-06-06T09:08:59.556Z      switch      BLACK          0:07.166         0:52.834
2026-06-06T09:09:06.319Z      switch      WHITE          0:13.929         0:46.071
2026-06-06T09:09:17.871Z      switch      BLACK          0:02.378         0:57.622
2026-06-06T09:09:24.859Z      switch      WHITE          0:09.365         0:50.635
2026-06-06T09:09:32.350Z      switch      BLACK          0:01.874         0:58.126
2026-06-06T09:09:42.459Z      switch      WHITE          0:11.982         0:48.018
2026-06-06T09:09:51.067Z      switch      BLACK          0:03.374         0:56.626
2026-06-06T09:10:02.706Z      switch      WHITE          0:15.012         0:44.988
2026-06-06T09:10:07.110Z      switch      BLACK          0:10.608         0:49.392
2026-06-06T09:10:20.537Z      switch      WHITE          0:24.034         0:35.966
2026-06-06T09:10:27.404Z      switch      BLACK          0:17.167         0:42.833
2026-06-06T09:10:35.801Z      switch      WHITE          0:25.563         0:34.437
2026-06-06T09:10:40.282Z      switch      BLACK          0:21.082         0:38.918
2026-06-06T09:10:45.632Z      switch      WHITE          0:26.431         0:33.569
2026-06-06T09:10:51.672Z      switch      BLACK          0:20.391         0:39.609
2026-06-06T09:10:57.269Z      switch      WHITE          0:25.987         0:34.013
2026-06-06T09:11:09.913Z      switch      BLACK          0:13.344         0:46.656
2026-06-06T09:11:17.071Z      switch      WHITE          0:20.501         0:39.499
2026-06-06T09:11:27.880Z      switch      BLACK          0:09.692         0:50.308
2026-06-06T09:11:34.539Z      switch      WHITE          0:16.350         0:43.650
2026-06-06T09:11:43.043Z      switch      BLACK          0:07.846         0:52.154
2026-06-06T09:11:48.167Z      switch      WHITE          0:12.969         0:47.031
2026-06-06T09:11:54.496Z      switch      BLACK          0:06.640         0:53.360
2026-06-06T09:12:01.941Z      switch      WHITE          0:14.084         0:45.916
2026-06-06T09:12:10.469Z      switch      BLACK          0:05.556         0:54.444
2026-06-06T09:12:17.221Z      switch      WHITE          0:12.307         0:47.693
2026-06-06T09:12:24.658Z      switch      BLACK          0:04.870         0:55.130
2026-06-06T09:12:32.915Z      switch      WHITE          0:13.126         0:46.874
2026-06-06T09:12:41.612Z      switch      BLACK          0:04.430         0:55.570
2026-06-06T09:12:47.764Z      switch      WHITE          0:10.582         0:49.418
2026-06-06T09:12:55.529Z      switch      BLACK          0:02.818         0:57.182
