# Chess clock game — 2026-06-06 13:57:20 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T14:05:30.595Z      switch      BLACK          0:12.782         0:47.218
2026-06-06T14:05:39.903Z      switch      WHITE          0:22.089         0:37.911
2026-06-06T14:05:45.264Z      switch      BLACK          0:16.729         0:43.271
2026-06-06T14:05:51.292Z      switch      WHITE          0:22.756         0:37.244
2026-06-06T14:05:56.511Z      switch      BLACK          0:17.537         0:42.463
2026-06-06T14:06:04.927Z      switch      WHITE          0:25.952         0:34.048
2026-06-06T14:06:10.614Z      switch      BLACK          0:20.265         0:39.735
2026-06-06T14:06:21.838Z      switch      WHITE          0:31.488         0:28.512
2026-06-06T14:06:31.868Z      switch      BLACK          0:21.458         0:38.542
2026-06-06T14:06:37.171Z      switch      WHITE          0:26.760         0:33.240
2026-06-06T14:06:40.961Z      switch      BLACK          0:22.970         0:37.030
2026-06-06T14:06:46.837Z      switch      WHITE          0:28.845         0:31.155
2026-06-06T14:06:56.014Z      switch      BLACK          0:19.668         0:40.332
