# Chess clock game — 2026-06-06 12:57:02 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T12:57:02.122Z      start       WHITE          0:30.000         0:30.000
2026-06-06T12:57:02.122Z      pause       WHITE          0:30.000         0:30.000
2026-06-06T12:57:28.742Z      resume      WHITE          0:30.000         0:30.000
2026-06-06T12:57:28.742Z      switch      BLACK          0:30.000         0:30.000
2026-06-06T12:57:36.684Z      switch      WHITE          0:37.941         0:22.059
2026-06-06T12:57:42.068Z      switch      BLACK          0:32.558         0:27.442
2026-06-06T12:57:48.012Z      switch      WHITE          0:38.502         0:21.498
2026-06-06T12:57:52.318Z      switch      BLACK          0:34.196         0:25.804
2026-06-06T12:58:01.439Z      switch      WHITE          0:43.316         0:16.684
2026-06-06T12:58:07.543Z      switch      BLACK          0:37.213         0:22.787
2026-06-06T12:58:16.532Z      switch      WHITE          0:46.202         0:13.798
2026-06-06T12:58:23.565Z      switch      BLACK          0:39.170         0:20.830
2026-06-06T12:58:30.528Z      switch      WHITE          0:46.133         0:13.867
2026-06-06T12:58:38.038Z      switch      BLACK          0:38.623         0:21.377
2026-06-06T12:58:45.282Z      switch      WHITE          0:45.866         0:14.134
2026-06-06T12:58:54.191Z      switch      BLACK          0:36.958         0:23.042
2026-06-06T12:58:59.725Z      switch      WHITE          0:42.492         0:17.508
2026-06-06T12:59:06.909Z      switch      BLACK          0:35.308         0:24.692
2026-06-06T12:59:20.478Z      switch      WHITE          0:48.877         0:11.123
2026-06-06T12:59:25.366Z      switch      BLACK          0:43.990         0:16.010
2026-06-06T12:59:28.052Z      switch      WHITE          0:46.676         0:13.324
2026-06-06T12:59:38.491Z      switch      BLACK          0:36.237         0:23.763
2026-06-06T12:59:39.742Z      pause       BLACK          0:37.487         0:22.513
2026-06-06T12:59:43.314Z      resume      BLACK          0:37.487         0:22.513
2026-06-06T12:59:45.117Z      switch      WHITE          0:39.290         0:20.710
2026-06-06T12:59:53.806Z      switch      BLACK          0:30.601         0:29.399
2026-06-06T13:00:03.443Z      switch      WHITE          0:40.237         0:19.763
2026-06-06T13:00:12.625Z      switch      BLACK          0:31.056         0:28.944
2026-06-06T13:00:17.246Z      switch      WHITE          0:35.676         0:24.324
2026-06-06T13:00:21.469Z      switch      BLACK          0:31.453         0:28.547
2026-06-06T13:00:31.187Z      switch      WHITE          0:41.170         0:18.830
2026-06-06T13:00:42.633Z      switch      BLACK          0:29.725         0:30.275
2026-06-06T13:01:12.948Z      flag        BLACK          1:00.000         0:00.000
