# Chess clock game — 2026-06-06 12:29:56 UTC
# Mode: HOURGLASS  White: 30s+0  Black: 30s+0
# TIMESTAMP (UTC)             EVENT       PLAYER  WHITE_REMAINING  BLACK_REMAINING
2026-06-06T12:35:04.426Z      switch      WHITE          0:47.751         0:12.249
2026-06-06T12:35:08.983Z      switch      BLACK          0:43.194         0:16.806
2026-06-06T12:35:16.835Z      switch      WHITE          0:51.045         0:08.955
2026-06-06T12:35:21.672Z      switch      BLACK          0:46.208         0:13.792
2026-06-06T12:35:30.371Z      switch      WHITE          0:54.907         0:05.093
2026-06-06T12:35:44.256Z      switch      BLACK          0:41.023         0:18.977
2026-06-06T12:35:50.609Z      switch      WHITE          0:47.376         0:12.624
2026-06-06T12:35:55.943Z      switch      BLACK          0:42.042         0:17.958
2026-06-06T12:36:05.979Z      switch      WHITE          0:52.077         0:07.923
2026-06-06T12:36:13.383Z      switch      BLACK          0:44.674         0:15.326
2026-06-06T12:36:19.639Z      switch      WHITE          0:50.929         0:09.071
2026-06-06T12:36:25.643Z      switch      BLACK          0:44.925         0:15.075
2026-06-06T12:36:33.326Z      switch      WHITE          0:52.608         0:07.392
2026-06-06T12:36:43.148Z      switch      BLACK          0:42.786         0:17.214
2026-06-06T12:36:51.958Z      switch      WHITE          0:51.595         0:08.405
2026-06-06T12:37:05.518Z      switch      BLACK          0:38.035         0:21.965
2026-06-06T12:37:15.428Z      switch      WHITE          0:47.944         0:12.056
2026-06-06T12:37:23.716Z      switch      BLACK          0:39.656         0:20.344
2026-06-06T12:37:31.880Z      switch      WHITE          0:47.819         0:12.181
2026-06-06T12:37:38.798Z      switch      BLACK          0:40.902         0:19.098
2026-06-06T12:37:48.225Z      switch      WHITE          0:50.329         0:09.671
2026-06-06T12:38:04.777Z      switch      BLACK          0:33.778         0:26.222
2026-06-06T12:38:10.279Z      switch      WHITE          0:39.279         0:20.721
2026-06-06T12:38:19.355Z      switch      BLACK          0:30.203         0:29.797
2026-06-06T12:38:28.559Z      switch      WHITE          0:39.407         0:20.593
2026-06-06T12:38:49.038Z      switch      BLACK          0:18.929         0:41.071
2026-06-06T12:38:52.538Z      switch      WHITE          0:22.429         0:37.571
2026-06-06T12:38:57.471Z      switch      BLACK          0:17.497         0:42.503
2026-06-06T12:39:05.680Z      switch      WHITE          0:25.705         0:34.295
2026-06-06T12:39:10.823Z      switch      BLACK          0:20.562         0:39.438
2026-06-06T12:39:20.384Z      switch      WHITE          0:30.122         0:29.878
2026-06-06T12:39:31.083Z      switch      BLACK          0:19.423         0:40.577
2026-06-06T12:39:45.033Z      switch      WHITE          0:33.372         0:26.628
2026-06-06T12:39:53.060Z      switch      BLACK          0:25.346         0:34.654
2026-06-06T12:40:00.296Z      switch      WHITE          0:32.582         0:27.418
2026-06-06T12:40:04.050Z      switch      BLACK          0:28.829         0:31.171
2026-06-06T12:40:13.560Z      switch      WHITE          0:38.339         0:21.661
2026-06-06T12:40:20.925Z      switch      BLACK          0:30.975         0:29.025
2026-06-06T12:40:27.327Z      switch      WHITE          0:37.376         0:22.624
2026-06-06T12:40:32.911Z      switch      BLACK          0:31.792         0:28.208
2026-06-06T12:40:43.816Z      switch      WHITE          0:42.696         0:17.304
2026-06-06T12:40:51.604Z      switch      BLACK          0:34.908         0:25.092
2026-06-06T12:40:58.592Z      switch      WHITE          0:41.896         0:18.104
2026-06-06T12:41:04.817Z      switch      BLACK          0:35.672         0:24.328
2026-06-06T12:41:15.179Z      switch      WHITE          0:46.033         0:13.967
2026-06-06T12:41:22.725Z      switch      BLACK          0:38.488         0:21.512
2026-06-06T12:41:32.186Z      switch      WHITE          0:47.948         0:12.052
2026-06-06T12:41:37.393Z      switch      BLACK          0:42.741         0:17.259
2026-06-06T12:41:42.886Z      switch      WHITE          0:48.233         0:11.767
2026-06-06T12:41:53.884Z      switch      BLACK          0:37.236         0:22.764
2026-06-06T12:42:01.030Z      switch      WHITE          0:44.382         0:15.618
2026-06-06T12:42:09.051Z      switch      BLACK          0:36.362         0:23.638
2026-06-06T12:42:15.520Z      switch      WHITE          0:42.831         0:17.169
2026-06-06T12:42:21.555Z      switch      BLACK          0:36.797         0:23.203
2026-06-06T12:42:26.833Z      switch      WHITE          0:42.075         0:17.925
2026-06-06T12:42:37.057Z      switch      BLACK          0:31.852         0:28.148
2026-06-06T12:42:41.508Z      switch      WHITE          0:36.302         0:23.698
2026-06-06T12:42:46.020Z      switch      BLACK          0:31.790         0:28.210
2026-06-06T12:42:52.232Z      switch      WHITE          0:38.001         0:21.999
2026-06-06T12:42:57.281Z      switch      BLACK          0:32.952         0:27.048
2026-06-06T12:43:03.983Z      switch      WHITE          0:39.653         0:20.347
2026-06-06T12:43:08.521Z      switch      BLACK          0:35.115         0:24.885
2026-06-06T12:43:13.778Z      switch      WHITE          0:40.372         0:19.628
2026-06-06T12:43:16.643Z      switch      BLACK          0:37.508         0:22.492
2026-06-06T12:43:23.096Z      switch      WHITE          0:43.961         0:16.039
2026-06-06T12:43:28.915Z      switch      BLACK          0:38.143         0:21.857
2026-06-06T12:43:37.804Z      switch      WHITE          0:47.032         0:12.968
2026-06-06T12:43:42.840Z      switch      BLACK          0:41.997         0:18.003
2026-06-06T12:43:51.788Z      switch      WHITE          0:50.945         0:09.055
2026-06-06T12:43:54.519Z      switch      BLACK          0:48.214         0:11.786
2026-06-06T12:43:58.640Z      switch      WHITE          0:52.334         0:07.666
2026-06-06T12:44:04.011Z      switch      BLACK          0:46.964         0:13.036
2026-06-06T12:44:08.408Z      switch      WHITE          0:51.361         0:08.639
2026-06-06T12:44:11.675Z      switch      BLACK          0:48.095         0:11.905
2026-06-06T12:44:17.552Z      switch      WHITE          0:53.972         0:06.028
2026-06-06T12:45:11.534Z      flag        WHITE          0:00.000         1:00.000
